fajl;algoritmus;tipus;sulyozas;ladak_szama;futasi_ido_sec;osszesitett_nev;also_korlat;realtiv_elteres
3d_class3_500_03.csv;FFD_prod;lada;nincs;273;0,0966;FFD_prod_lada;254;0,0748
3d_class6_100_03.csv;dot_product2;lada;average;34;0,0959;dot_product2_lada_average;30;0,1333
3d_class2_100_03.csv;dot_product2;lada;reciprocal_average;29;0,0957;dot_product2_lada_reciprocal_average;26;0,1154
3d_class2_100_03.csv;dot_product2;lada;average;30;0,0953;dot_product2_lada_average;26;0,1538
3d_class3_500_03.csv;FFD_avg;lada;nincs;273;0,0951;FFD_avg_lada;254;0,0748
3d_class1_500_01.csv;FFD_avg;elem;nincs;315;0,0945;FFD_avg_elem;273;0,1538
3d_class2_100_01.csv;dot_product2;lada;reciprocal_average;31;0,094;dot_product2_lada_reciprocal_average;27;0,1481
3d_class3_500_03.csv;FFD_sum;lada;nincs;273;0,0939;FFD_sum_lada;254;0,0748
3d_class1_500_02.csv;FFD_sum;lada;nincs;321;0,0931;FFD_sum_lada;263;0,2205
3d_class3_500_04.csv;FFD_sum;elem;nincs;272;0,0921;FFD_sum_elem;254;0,0709
3d_class3_500_04.csv;FFD_prod;lada;nincs;273;0,0917;FFD_prod_lada;254;0,0748
3d_class3_500_04.csv;FFD_avg;lada;nincs;272;0,0917;FFD_avg_lada;254;0,0709
3d_class3_500_04.csv;FFD_avg;elem;nincs;272;0,091;FFD_avg_elem;254;0,0709
3d_class1_500_01.csv;FFD_prod;elem;nincs;316;0,0897;FFD_prod_elem;273;0,1575
3d_class1_500_03.csv;FFD_avg;elem;nincs;314;0,0893;FFD_avg_elem;258;0,2171
3d_class3_500_04.csv;FFD_sum;lada;nincs;272;0,0888;FFD_sum_lada;254;0,0709
3d_class1_500_02.csv;FFD_avg;lada;nincs;321;0,0887;FFD_avg_lada;263;0,2205
3d_class1_500_03.csv;FFD_prod;lada;nincs;312;0,0886;FFD_prod_lada;258;0,2093
3d_class2_100_02.csv;dot_product2;lada;reciprocal_average;29;0,0886;dot_product2_lada_reciprocal_average;25;0,1600
3d_class1_500_03.csv;FFD_sum;lada;nincs;314;0,0884;FFD_sum_lada;258;0,2171
3d_class1_500_03.csv;FFD_avg;lada;nincs;314;0,0883;FFD_avg_lada;258;0,2171
3d_class1_500_04.csv;FFD_avg;lada;nincs;292;0,0877;FFD_avg_lada;248;0,1774
3d_class3_500_03.csv;FFD_avg;elem;nincs;273;0,0877;FFD_avg_elem;254;0,0748
3d_class1_500_03.csv;FFD_prod;elem;nincs;312;0,0874;FFD_prod_elem;258;0,2093
3d_class1_100_03.csv;dot_product2;lada;reciprocal_average;75;0,087;dot_product2_lada_reciprocal_average;61;0,2295
3d_class2_100_01.csv;dot_product2;lada;exponential;30;0,0867;dot_product2_lada_exponential;27;0,1111
3d_class3_500_04.csv;FFD_prod;elem;nincs;273;0,0858;FFD_prod_elem;254;0,0748
3d_class2_100_02.csv;dot_product2;lada;average;29;0,0854;dot_product2_lada_average;25;0,1600
3d_class1_500_02.csv;FFD_sum;elem;nincs;321;0,0851;FFD_sum_elem;263;0,2205
3d_class2_100_02.csv;dot_product2;lada;exponential;28;0,0851;dot_product2_lada_exponential;25;0,1200
3d_class1_500_02.csv;FFD_avg;elem;nincs;321;0,0846;FFD_avg_elem;263;0,2205
3d_class3_100_03.csv;dot_product2;lada;exponential;56;0,0846;dot_product2_lada_exponential;51;0,0980
3d_class2_100_04.csv;dot_product2;lada;reciprocal_average;28;0,0843;dot_product2_lada_reciprocal_average;25;0,1200
3d_class1_500_02.csv;FFD_prod;elem;nincs;323;0,0841;FFD_prod_elem;263;0,2281
3d_class1_500_03.csv;FFD_sum;elem;nincs;314;0,0841;FFD_sum_elem;258;0,2171
3d_class3_100_03.csv;dot_product2;lada;average;56;0,0841;dot_product2_lada_average;51;0,0980
3d_class1_500_01.csv;FFD_avg;lada;nincs;315;0,0839;FFD_avg_lada;273;0,1538
3d_class1_100_03.csv;dot_product2;lada;exponential;75;0,0838;dot_product2_lada_exponential;61;0,2295
3d_class2_100_04.csv;dot_product2;lada;exponential;29;0,0835;dot_product2_lada_exponential;25;0,1600
3d_class3_500_01.csv;FFD_prod;elem;nincs;272;0,0835;FFD_prod_elem;254;0,0709
3d_class2_100_04.csv;dot_product2;lada;average;28;0,0833;dot_product2_lada_average;25;0,1200
3d_class3_500_01.csv;FFD_prod;lada;nincs;272;0,083;FFD_prod_lada;254;0,0709
3d_class3_500_01.csv;FFD_sum;lada;nincs;271;0,0826;FFD_sum_lada;254;0,0669
3d_class3_500_01.csv;FFD_avg;elem;nincs;271;0,0825;FFD_avg_elem;254;0,0669
3d_class2_100_01.csv;dot_product2;lada;average;30;0,0824;dot_product2_lada_average;27;0,1111
3d_class3_500_01.csv;FFD_avg;lada;nincs;271;0,0824;FFD_avg_lada;254;0,0669
3d_class1_500_01.csv;FFD_prod;lada;nincs;316;0,082;FFD_prod_lada;273;0,1575
3d_class3_500_03.csv;FFD_prod;elem;nincs;273;0,0817;FFD_prod_elem;254;0,0748
3d_class3_100_03.csv;dot_product2;lada;reciprocal_average;56;0,0813;dot_product2_lada_reciprocal_average;51;0,0980
3d_class3_500_01.csv;FFD_sum;elem;nincs;271;0,0813;FFD_sum_elem;254;0,0669
3d_class4_100_02.csv;dot_product2;lada;average;36;0,0808;dot_product2_lada_average;33;0,0909
3d_class1_500_04.csv;FFD_prod;lada;nincs;291;0,0807;FFD_prod_lada;248;0,1734
3d_class3_500_03.csv;FFD_sum;elem;nincs;273;0,0803;FFD_sum_elem;254;0,0748
3d_class1_100_02.csv;dot_product2;lada;reciprocal_average;67;0,0801;dot_product2_lada_reciprocal_average;51;0,3137
3d_class1_100_03.csv;dot_product2;lada;average;75;0,0798;dot_product2_lada_average;61;0,2295
3d_class4_100_02.csv;dot_product2;lada;exponential;36;0,0795;dot_product2_lada_exponential;33;0,0909
3d_class3_500_02.csv;FFD_prod;elem;nincs;271;0,0794;FFD_prod_elem;253;0,0711
3d_class1_500_01.csv;FFD_sum;elem;nincs;315;0,0793;FFD_sum_elem;273;0,1538
3d_class4_100_02.csv;dot_product2;lada;reciprocal_average;36;0,0788;dot_product2_lada_reciprocal_average;33;0,0909
3d_class3_500_02.csv;FFD_prod;lada;nincs;271;0,0787;FFD_prod_lada;253;0,0711
3d_class3_500_02.csv;FFD_avg;elem;nincs;270;0,0785;FFD_avg_elem;253;0,0672
3d_class1_100_02.csv;dot_product2;lada;exponential;66;0,0782;dot_product2_lada_exponential;51;0,2941
3d_class3_500_02.csv;FFD_sum;lada;nincs;270;0,0782;FFD_sum_lada;253;0,0672
3d_class4_100_03.csv;dot_product2;lada;reciprocal_average;35;0,0782;dot_product2_lada_reciprocal_average;32;0,0938
3d_class1_100_02.csv;dot_product2;lada;average;67;0,0781;dot_product2_lada_average;51;0,3137
3d_class3_500_02.csv;FFD_avg;lada;nincs;270;0,0781;FFD_avg_lada;253;0,0672
3d_class3_500_02.csv;FFD_sum;elem;nincs;270;0,0778;FFD_sum_elem;253;0,0672
3d_class1_100_04.csv;dot_product2;lada;reciprocal_average;64;0,0776;dot_product2_lada_reciprocal_average;52;0,2308
3d_class1_500_04.csv;FFD_sum;lada;nincs;292;0,0775;FFD_sum_lada;248;0,1774
3d_class4_100_04.csv;dot_product2;lada;average;35;0,0773;dot_product2_lada_average;33;0,0606
3d_class1_500_04.csv;FFD_avg;elem;nincs;292;0,0765;FFD_avg_elem;248;0,1774
3d_class1_500_04.csv;FFD_prod;elem;nincs;291;0,0764;FFD_prod_elem;248;0,1734
3d_class6_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0757;l2_norm_of_slacks_lada_reciprocal_average;31;0,0968
3d_class4_100_03.csv;dot_product2;lada;exponential;35;0,0755;dot_product2_lada_exponential;32;0,0938
3d_class1_500_04.csv;FFD_sum;elem;nincs;292;0,0753;FFD_sum_elem;248;0,1774
3d_class6_100_04.csv;l2_norm_of_slacks;lada;exponential;34;0,0748;l2_norm_of_slacks_lada_exponential;31;0,0968
3d_class3_100_02.csv;dot_product2;lada;reciprocal_average;57;0,0744;dot_product2_lada_reciprocal_average;52;0,0962
3d_class6_100_02.csv;dot_product1;lada;reciprocal_average;34;0,0736;dot_product1_lada_reciprocal_average;30;0,1333
3d_class4_100_04.csv;dot_product2;lada;reciprocal_average;35;0,0735;dot_product2_lada_reciprocal_average;33;0,0606
3d_class6_100_04.csv;l2_norm_of_slacks;lada;average;34;0,0735;l2_norm_of_slacks_lada_average;31;0,0968
3d_class1_100_04.csv;dot_product2;lada;exponential;66;0,0732;dot_product2_lada_exponential;52;0,2692
3d_class1_100_01.csv;dot_product2;lada;reciprocal_average;68;0,0731;dot_product2_lada_reciprocal_average;56;0,2143
3d_class4_100_03.csv;dot_product2;lada;average;36;0,0728;dot_product2_lada_average;32;0,1250
3d_class3_100_02.csv;dot_product2;lada;average;57;0,0722;dot_product2_lada_average;52;0,0962
3d_class6_100_02.csv;dot_product1;lada;exponential;34;0,0718;dot_product1_lada_exponential;30;0,1333
3d_class4_100_04.csv;dot_product2;lada;exponential;35;0,0715;dot_product2_lada_exponential;33;0,0606
3d_class3_100_02.csv;dot_product2;lada;exponential;57;0,0712;dot_product2_lada_exponential;52;0,0962
3d_class1_100_01.csv;dot_product2;lada;exponential;68;0,071;dot_product2_lada_exponential;56;0,2143
3d_class4_100_01.csv;dot_product2;lada;reciprocal_average;34;0,0709;dot_product2_lada_reciprocal_average;32;0,0625
3d_class1_100_01.csv;dot_product2;lada;average;68;0,0707;dot_product2_lada_average;56;0,2143
3d_class1_100_04.csv;dot_product2;lada;average;65;0,0707;dot_product2_lada_average;52;0,2500
3d_class4_100_01.csv;dot_product2;lada;exponential;35;0,0707;dot_product2_lada_exponential;32;0,0938
3d_class4_100_01.csv;dot_product2;lada;average;36;0,0704;dot_product2_lada_average;32;0,1250
3d_class3_100_01.csv;dot_product2;lada;reciprocal_average;55;0,0702;dot_product2_lada_reciprocal_average;51;0,0784
3d_class6_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0693;l2_norm_of_slacks_lada_reciprocal_average;31;0,0968
3d_class6_100_03.csv;l2_norm_of_slacks;lada;average;34;0,0691;l2_norm_of_slacks_lada_average;30;0,1333
3d_class3_100_01.csv;dot_product2;lada;average;57;0,0688;dot_product2_lada_average;51;0,1176
3d_class3_100_01.csv;dot_product2;lada;exponential;56;0,0682;dot_product2_lada_exponential;51;0,0980
3d_class6_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0682;l2_norm_of_slacks_lada_reciprocal_average;30;0,1333
3d_class6_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0682;l2_norm_of_slacks_lada_reciprocal_average;30;0,1333
3d_class6_100_01.csv;l2_norm_of_slacks;lada;average;34;0,068;l2_norm_of_slacks_lada_average;31;0,0968
3d_class6_100_04.csv;dot_product1;lada;exponential;34;0,0674;dot_product1_lada_exponential;31;0,0968
3d_class6_100_03.csv;l2_norm_of_slacks;lada;exponential;34;0,0673;l2_norm_of_slacks_lada_exponential;30;0,1333
3d_class5_100_04.csv;dot_product2;lada;reciprocal_average;46;0,0665;dot_product2_lada_reciprocal_average;34;0,3529
3d_class6_100_01.csv;l2_norm_of_slacks;lada;exponential;34;0,0665;l2_norm_of_slacks_lada_exponential;31;0,0968
3d_class6_100_01.csv;dot_product1;lada;average;34;0,0664;dot_product1_lada_average;31;0,0968
3d_class6_100_02.csv;l2_norm_of_slacks;lada;exponential;34;0,0664;l2_norm_of_slacks_lada_exponential;30;0,1333
3d_class6_100_01.csv;dot_product1;lada;reciprocal_average;34;0,0662;dot_product1_lada_reciprocal_average;31;0,0968
3d_class5_100_03.csv;dot_product2;lada;average;46;0,066;dot_product2_lada_average;34;0,3529
3d_class2_100_03.csv;dot_product1;lada;reciprocal_average;28;0,0659;dot_product1_lada_reciprocal_average;26;0,0769
3d_class6_100_02.csv;l2_norm_of_slacks;lada;average;34;0,0659;l2_norm_of_slacks_lada_average;30;0,1333
3d_class3_100_04.csv;dot_product2;lada;reciprocal_average;58;0,0658;dot_product2_lada_reciprocal_average;51;0,1373
3d_class6_100_01.csv;dot_product1;lada;exponential;34;0,0655;dot_product1_lada_exponential;31;0,0968
3d_class6_100_02.csv;dot_product1;lada;average;34;0,0652;dot_product1_lada_average;30;0,1333
3d_class1_100_03.csv;dot_product1;lada;reciprocal_average;73;0,0647;dot_product1_lada_reciprocal_average;61;0,1967
3d_class3_100_04.csv;dot_product2;lada;average;58;0,0647;dot_product2_lada_average;51;0,1373
3d_class6_100_04.csv;dot_product1;lada;reciprocal_average;34;0,0645;dot_product1_lada_reciprocal_average;31;0,0968
3d_class5_500_03.csv;FFD_avg;lada;nincs;203;0,0639;FFD_avg_lada;168;0,2083
3d_class5_500_04.csv;FFD_sum;lada;nincs;208;0,0639;FFD_sum_lada;168;0,2381
3d_class3_100_04.csv;dot_product2;lada;exponential;57;0,0637;dot_product2_lada_exponential;51;0,1176
3d_class5_500_03.csv;FFD_sum;lada;nincs;203;0,0635;FFD_sum_lada;168;0,2083
3d_class5_500_04.csv;FFD_avg;elem;nincs;208;0,0635;FFD_avg_elem;168;0,2381
3d_class5_500_03.csv;FFD_prod;elem;nincs;204;0,0634;FFD_prod_elem;168;0,2143
3d_class5_100_02.csv;dot_product2;lada;reciprocal_average;44;0,0632;dot_product2_lada_reciprocal_average;35;0,2571
3d_class5_500_03.csv;FFD_avg;elem;nincs;203;0,0632;FFD_avg_elem;168;0,2083
3d_class5_500_04.csv;FFD_avg;lada;nincs;208;0,0631;FFD_avg_lada;168;0,2381
3d_class6_100_04.csv;dot_product1;lada;average;34;0,0631;dot_product1_lada_average;31;0,0968
3d_class5_100_01.csv;dot_product2;lada;reciprocal_average;48;0,0628;dot_product2_lada_reciprocal_average;37;0,2973
3d_class4_500_01.csv;FFD_prod;lada;nincs;167;0,0627;FFD_prod_lada;157;0,0637
3d_class5_500_03.csv;FFD_prod;lada;nincs;204;0,0624;FFD_prod_lada;168;0,2143
3d_class6_100_03.csv;dot_product1;lada;average;34;0,0624;dot_product1_lada_average;30;0,1333
3d_class4_500_01.csv;FFD_avg;lada;nincs;167;0,0622;FFD_avg_lada;157;0,0637
3d_class5_100_04.csv;dot_product2;lada;exponential;46;0,062;dot_product2_lada_exponential;34;0,3529
3d_class5_500_02.csv;FFD_avg;lada;nincs;209;0,062;FFD_avg_lada;170;0,2294
3d_class1_100_03.csv;l2_norm_of_slacks;lada;exponential;73;0,0618;l2_norm_of_slacks_lada_exponential;61;0,1967
3d_class5_100_03.csv;dot_product2;lada;reciprocal_average;45;0,0618;dot_product2_lada_reciprocal_average;34;0,3235
3d_class2_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;27;0,0617;l2_norm_of_slacks_lada_reciprocal_average;25;0,0800
3d_class6_100_03.csv;dot_product1;lada;reciprocal_average;34;0,0615;dot_product1_lada_reciprocal_average;30;0,1333
3d_class5_100_01.csv;dot_product2;lada;exponential;48;0,0612;dot_product2_lada_exponential;37;0,2973
3d_class5_500_04.csv;FFD_prod;lada;nincs;203;0,0612;FFD_prod_lada;168;0,2083
3d_class5_500_01.csv;FFD_avg;lada;nincs;204;0,061;FFD_avg_lada;169;0,2071
3d_class5_500_02.csv;FFD_sum;lada;nincs;209;0,0609;FFD_sum_lada;170;0,2294
3d_class2_100_04.csv;dot_product1;lada;reciprocal_average;27;0,0608;dot_product1_lada_reciprocal_average;25;0,0800
3d_class4_500_04.csv;FFD_prod;elem;nincs;167;0,0607;FFD_prod_elem;156;0,0705
3d_class5_500_04.csv;FFD_sum;elem;nincs;208;0,0607;FFD_sum_elem;168;0,2381
3d_class2_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;30;0,0606;l2_norm_of_slacks_lada_reciprocal_average;27;0,1111
3d_class2_100_02.csv;l2_norm_of_slacks;lada;exponential;27;0,0606;l2_norm_of_slacks_lada_exponential;25;0,0800
3d_class5_500_03.csv;FFD_sum;elem;nincs;203;0,0606;FFD_sum_elem;168;0,2083
3d_class5_500_04.csv;FFD_prod;elem;nincs;203;0,0604;FFD_prod_elem;168;0,2083
3d_class1_100_03.csv;l2_norm_of_slacks;lada;average;73;0,0603;l2_norm_of_slacks_lada_average;61;0,1967
3d_class4_500_04.csv;FFD_sum;elem;nincs;166;0,0603;FFD_sum_elem;156;0,0641
3d_class2_100_03.csv;dot_product1;lada;exponential;29;0,0602;dot_product1_lada_exponential;26;0,1154
3d_class5_100_01.csv;dot_product2;lada;average;47;0,06;dot_product2_lada_average;37;0,2703
3d_class5_500_01.csv;FFD_prod;lada;nincs;203;0,06;FFD_prod_lada;169;0,2012
3d_class5_500_02.csv;FFD_sum;elem;nincs;209;0,06;FFD_sum_elem;170;0,2294
3d_class6_100_03.csv;dot_product1;lada;exponential;34;0,06;dot_product1_lada_exponential;30;0,1333
3d_class5_500_02.csv;FFD_avg;elem;nincs;209;0,0599;FFD_avg_elem;170;0,2294
3d_class2_100_01.csv;l2_norm_of_slacks;lada;exponential;29;0,0598;l2_norm_of_slacks_lada_exponential;27;0,0741
3d_class4_500_04.csv;FFD_avg;lada;nincs;166;0,0598;FFD_avg_lada;156;0,0641
3d_class5_100_03.csv;dot_product2;lada;exponential;45;0,0595;dot_product2_lada_exponential;34;0,3235
3d_class4_500_04.csv;FFD_prod;lada;nincs;167;0,0594;FFD_prod_lada;156;0,0705
3d_class2_100_03.csv;dot_product1;lada;average;28;0,0593;dot_product1_lada_average;26;0,0769
3d_class2_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;28;0,0593;l2_norm_of_slacks_lada_reciprocal_average;26;0,0769
3d_class2_100_02.csv;dot_product1;lada;average;27;0,0591;dot_product1_lada_average;25;0,0800
3d_class1_100_03.csv;dot_product1;lada;exponential;75;0,059;dot_product1_lada_exponential;61;0,2295
3d_class5_100_04.csv;dot_product2;lada;average;46;0,059;dot_product2_lada_average;34;0,3529
3d_class2_100_04.csv;dot_product1;lada;exponential;28;0,0586;dot_product1_lada_exponential;25;0,1200
3d_class4_500_03.csv;FFD_prod;elem;nincs;167;0,0586;FFD_prod_elem;158;0,0570
3d_class5_500_01.csv;FFD_sum;lada;nincs;204;0,0586;FFD_sum_lada;169;0,2071
3d_class2_100_02.csv;dot_product1;lada;reciprocal_average;27;0,0585;dot_product1_lada_reciprocal_average;25;0,0800
3d_class2_100_01.csv;dot_product1;lada;reciprocal_average;29;0,0584;dot_product1_lada_reciprocal_average;27;0,0741
3d_class3_100_03.csv;dot_product1;lada;reciprocal_average;55;0,0583;dot_product1_lada_reciprocal_average;51;0,0784
3d_class5_100_02.csv;dot_product2;lada;average;44;0,0582;dot_product2_lada_average;35;0,2571
3d_class5_100_02.csv;dot_product2;lada;exponential;44;0,0582;dot_product2_lada_exponential;35;0,2571
3d_class1_100_02.csv;dot_product1;lada;reciprocal_average;65;0,0581;dot_product1_lada_reciprocal_average;51;0,2745
3d_class4_500_01.csv;FFD_sum;lada;nincs;167;0,0581;FFD_sum_lada;157;0,0637
3d_class3_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;55;0,0579;l2_norm_of_slacks_lada_reciprocal_average;51;0,0784
3d_class5_500_02.csv;FFD_prod;lada;nincs;206;0,0579;FFD_prod_lada;170;0,2118
3d_class1_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;73;0,0576;l2_norm_of_slacks_lada_reciprocal_average;61;0,1967
3d_class2_100_01.csv;l2_norm_of_slacks;lada;average;29;0,0576;l2_norm_of_slacks_lada_average;27;0,0741
3d_class5_500_02.csv;FFD_prod;elem;nincs;206;0,0576;FFD_prod_elem;170;0,2118
3d_class2_100_02.csv;l2_norm_of_slacks;lada;average;27;0,0574;l2_norm_of_slacks_lada_average;25;0,0800
3d_class1_100_03.csv;dot_product1;lada;average;74;0,0572;dot_product1_lada_average;61;0,2131
3d_class2_100_03.csv;l2_norm_of_slacks;lada;average;28;0,0572;l2_norm_of_slacks_lada_average;26;0,0769
3d_class3_100_01.csv;dot_product1;lada;reciprocal_average;55;0,057;dot_product1_lada_reciprocal_average;51;0,0784
3d_class2_100_02.csv;dot_product1;lada;exponential;27;0,0568;dot_product1_lada_exponential;25;0,0800
3d_class5_500_01.csv;FFD_avg;elem;nincs;204;0,0568;FFD_avg_elem;169;0,2071
3d_class2_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;28;0,0564;l2_norm_of_slacks_lada_reciprocal_average;25;0,1200
3d_class4_500_02.csv;FFD_prod;elem;nincs;168;0,0564;FFD_prod_elem;157;0,0701
3d_class4_500_02.csv;FFD_prod;lada;nincs;168;0,0564;FFD_prod_lada;157;0,0701
3d_class1_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;64;0,0563;l2_norm_of_slacks_lada_reciprocal_average;52;0,2308
3d_class4_500_03.csv;FFD_prod;lada;nincs;167;0,0563;FFD_prod_lada;158;0,0570
3d_class3_100_03.csv;dot_product1;lada;exponential;55;0,056;dot_product1_lada_exponential;51;0,0784
3d_class3_100_01.csv;dot_product1;lada;exponential;55;0,0559;dot_product1_lada_exponential;51;0,0784
3d_class3_100_03.csv;l2_norm_of_slacks;lada;exponential;55;0,0559;l2_norm_of_slacks_lada_exponential;51;0,0784
3d_class2_100_03.csv;l2_norm_of_slacks;lada;exponential;28;0,0558;l2_norm_of_slacks_lada_exponential;26;0,0769
3d_class2_100_04.csv;dot_product1;lada;average;27;0,0558;dot_product1_lada_average;25;0,0800
3d_class4_500_02.csv;FFD_sum;lada;nincs;167;0,0558;FFD_sum_lada;157;0,0637
3d_class1_100_02.csv;l2_norm_of_slacks;lada;average;65;0,0556;l2_norm_of_slacks_lada_average;51;0,2745
3d_class4_500_03.csv;FFD_sum;lada;nincs;167;0,0554;FFD_sum_lada;158;0,0570
3d_class4_500_03.csv;FFD_avg;lada;nincs;167;0,0554;FFD_avg_lada;158;0,0570
3d_class5_500_01.csv;FFD_sum;elem;nincs;204;0,0554;FFD_sum_elem;169;0,2071
3d_class3_100_01.csv;dot_product1;lada;average;55;0,0553;dot_product1_lada_average;51;0,0784
3d_class1_100_04.csv;l2_norm_of_slacks;lada;average;64;0,0552;l2_norm_of_slacks_lada_average;52;0,2308
3d_class3_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;57;0,0552;l2_norm_of_slacks_lada_reciprocal_average;52;0,0962
3d_class3_100_03.csv;l2_norm_of_slacks;lada;average;55;0,0552;l2_norm_of_slacks_lada_average;51;0,0784
3d_class4_500_02.csv;FFD_avg;elem;nincs;167;0,0552;FFD_avg_elem;157;0,0637
3d_class5_500_01.csv;FFD_prod;elem;nincs;203;0,0552;FFD_prod_elem;169;0,2012
3d_class1_100_04.csv;l2_norm_of_slacks;lada;exponential;64;0,055;l2_norm_of_slacks_lada_exponential;52;0,2308
3d_class4_500_04.csv;FFD_sum;lada;nincs;166;0,055;FFD_sum_lada;156;0,0641
3d_class4_500_02.csv;FFD_avg;lada;nincs;167;0,0549;FFD_avg_lada;157;0,0637
3d_class4_500_03.csv;FFD_avg;elem;nincs;167;0,0549;FFD_avg_elem;158;0,0570
3d_class4_500_03.csv;FFD_sum;elem;nincs;167;0,0547;FFD_sum_elem;158;0,0570
3d_class1_100_02.csv;dot_product1;lada;exponential;65;0,0546;dot_product1_lada_exponential;51;0,2745
3d_class4_100_02.csv;dot_product1;lada;reciprocal_average;35;0,0544;dot_product1_lada_reciprocal_average;33;0,0606
3d_class2_100_04.csv;l2_norm_of_slacks;lada;exponential;27;0,0542;l2_norm_of_slacks_lada_exponential;25;0,0800
3d_class3_100_02.csv;dot_product1;lada;reciprocal_average;57;0,0541;dot_product1_lada_reciprocal_average;52;0,0962
3d_class3_100_02.csv;l2_norm_of_slacks;lada;average;57;0,054;l2_norm_of_slacks_lada_average;52;0,0962
3d_class4_500_01.csv;FFD_avg;elem;nincs;167;0,054;FFD_avg_elem;157;0,0637
3d_class3_100_03.csv;dot_product1;lada;average;55;0,0539;dot_product1_lada_average;51;0,0784
3d_class4_500_01.csv;FFD_prod;elem;nincs;167;0,0536;FFD_prod_elem;157;0,0637
3d_class3_100_02.csv;l2_norm_of_slacks;lada;exponential;57;0,0534;l2_norm_of_slacks_lada_exponential;52;0,0962
3d_class2_100_01.csv;dot_product1;lada;exponential;29;0,0533;dot_product1_lada_exponential;27;0,0741
3d_class2_100_04.csv;l2_norm_of_slacks;lada;average;27;0,0533;l2_norm_of_slacks_lada_average;25;0,0800
3d_class4_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;35;0,0533;l2_norm_of_slacks_lada_reciprocal_average;33;0,0606
3d_class4_100_02.csv;dot_product1;lada;exponential;35;0,0531;dot_product1_lada_exponential;33;0,0606
3d_class4_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0529;l2_norm_of_slacks_lada_reciprocal_average;32;0,0625
3d_class4_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0527;l2_norm_of_slacks_lada_reciprocal_average;32;0,0625
3d_class1_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;67;0,0522;l2_norm_of_slacks_lada_reciprocal_average;56;0,1964
3d_class3_100_02.csv;dot_product1;lada;exponential;57;0,0522;dot_product1_lada_exponential;52;0,0962
3d_class3_100_01.csv;l2_norm_of_slacks;lada;average;55;0,0521;l2_norm_of_slacks_lada_average;51;0,0784
3d_class3_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;55;0,052;l2_norm_of_slacks_lada_reciprocal_average;51;0,0784
3d_class4_100_02.csv;l2_norm_of_slacks;lada;exponential;35;0,052;l2_norm_of_slacks_lada_exponential;33;0,0606
3d_class4_500_01.csv;FFD_sum;elem;nincs;167;0,0519;FFD_sum_elem;157;0,0637
3d_class1_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;65;0,0518;l2_norm_of_slacks_lada_reciprocal_average;51;0,2745
3d_class3_100_01.csv;l2_norm_of_slacks;lada;exponential;55;0,0516;l2_norm_of_slacks_lada_exponential;51;0,0784
3d_class4_100_04.csv;dot_product1;lada;reciprocal_average;34;0,0515;dot_product1_lada_reciprocal_average;33;0,0303
3d_class3_100_02.csv;dot_product1;lada;average;57;0,0514;dot_product1_lada_average;52;0,0962
3d_class2_100_01.csv;dot_product1;lada;average;29;0,0513;dot_product1_lada_average;27;0,0741
3d_class4_100_03.csv;l2_norm_of_slacks;lada;exponential;34;0,0513;l2_norm_of_slacks_lada_exponential;32;0,0625
3d_class4_100_03.csv;l2_norm_of_slacks;lada;average;34;0,0511;l2_norm_of_slacks_lada_average;32;0,0625
3d_class4_500_02.csv;FFD_sum;elem;nincs;167;0,0511;FFD_sum_elem;157;0,0637
3d_class4_500_04.csv;FFD_avg;elem;nincs;166;0,0511;FFD_avg_elem;156;0,0641
3d_class4_100_02.csv;l2_norm_of_slacks;lada;average;35;0,051;l2_norm_of_slacks_lada_average;33;0,0606
3d_class4_100_01.csv;l2_norm_of_slacks;lada;exponential;34;0,0507;l2_norm_of_slacks_lada_exponential;32;0,0625
3d_class4_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0,0507;l2_norm_of_slacks_lada_reciprocal_average;33;0,0303
3d_class1_100_02.csv;dot_product1;lada;average;65;0,0506;dot_product1_lada_average;51;0,2745
3d_class4_100_02.csv;dot_product1;lada;average;35;0,0504;dot_product1_lada_average;33;0,0606
3d_class1_100_01.csv;dot_product1;lada;reciprocal_average;67;0,0501;dot_product1_lada_reciprocal_average;56;0,1964
3d_class1_100_04.csv;dot_product1;lada;reciprocal_average;64;0,0498;dot_product1_lada_reciprocal_average;52;0,2308
